vx_descripcion;Sumatoria, por Receptor de la Renta, del impuesto único de segunda categoría retenido. 
vx_vector;210
vx_nombre_vector;Intereses Pagados Dividendo
vx_descripcion;Sumatoria por RUT Informado de la columna Monto Actualizado de los Intereses pagados en Dividendo.
vx_vector;211
vx_nombre_vector;Renuncia Beneficio DFL 2
vx_descripcion;Nómina de Contribuyentes que realizaron Declaración Jurada de renuncia a la franquicia tributaria contenida en la Ley N  19.622 de 1999, en AT 2002.
vx_vector;212
vx_nombre_vector;Rol con Beneficio de Rebaja de Intereses por créditos hipotecarios
vx_descripcion;Contribuyentes y roles en los cuales a sido declarado como único beneficiario de la rebaja por intereses, según el Art. 55 bis de la Ley de la Renta.
vx_vector;213
vx_nombre_vector;F29 Ingresos primera categoría del AT-1
vx_descripcion;Sumatoria de los códigos [20], [142], [732], [720], [587], [502], [111], [759], [513], [510], [709], [517] y [501] de los F29 vigentes, de Enero a Diciembre de AT anterior de código [15].
vx_vector;214
vx_nombre_vector;Gastos 1a Categoría
vx_descripcion;Sumatoria de los códigos [520], [528], [532], [535], [560], [521], [562], de Enero a Diciembre de AT Anterior de código [15].
vx_vector;216
vx_nombre_vector;Depreciación activo inmovilizado
vx_descripcion;Valor informado por contribuyente como activo inmovilizado en su F22 de AT anterior y actual, sin actualizar. Depreciado a cinco años.
vx_vector;236
vx_nombre_vector;Porc. Intereses Pos. traspasado por Soc. Rta. Presunta
vx_descripcion;Sumatoria, por RUT Informado, por Sociedades con Renta Presunta en CVC, de los Intereses Reales POSITIVOS por DEPOSITOS de Cualquier Naturaleza, informado para las Sociedades con Renta Presunta en el F1890, multiplicado por el porcentaje de Participación de Utilidades del Rut Informado en CVC.
vx_vector;237
vx_nombre_vector;Porc. Intereses Neg. traspasado por Soc. Rta. Presunta
vx_descripcion;Sumatoria, por RUT Informado, de los Intereses Reales Negativos por Depositos de Cualquier Naturaleza, informado para las Sociedades con Renta Presunta en el F1890, multiplicado por el porcentaje de Participación de Utilidades del Rut Informado en CVC.
vx_vector;238
vx_nombre_vector;Porc.Intereses Reales Pos. traspasado por Soc. Rta. Presunta
vx_descripcion;Sumatoria, por RUT Informado, de los Intereses Reales u Otras Rentas Positivas por Operaciones de Captación de Cualquier Naturaleza Actualizados, informado para las Sociedades con Renta Presunta en el F1890, multiplicado por el porcentaje de Participación de Utilidades del Rut Informado en CVC.
vx_vector;239
vx_nombre_vector;Porc.Intereses Reales Neg. traspasado por Soc. Rta. Presunta
vx_descripcion;Sumatoria, por RUT Informado, de los Intereses Reales u Otras Rentas Negativas por Operaciones de Captación de Cualquier Naturaleza Actualizados, informado para las Sociedades con Renta Presunta en el F1890, multiplicado por el porcentaje de Participación de Utilidades del Rut Informado en CVC.
vx_vector;240
vx_nombre_vector;Porc.Mayor Valor traspasado por Soc. Rta. Presunta
vx_descripcion;Sumatoria por RUT Informando, del Mayor Valor Actualizado, informado para las Sociedades con Renta Presunta en el F1894, multiplicado por el porcentaje de Participación de Utilidades del Rut Informado en CVC.
vx_vector;241
vx_nombre_vector;Porc.Menor Valor traspasado por Soc. Rta. Presunta
vx_descripcion;Sumatoria por RUT Informado, del Menor Valor Actualizado, informado para las Sociedades con Renta Presunta en el F1892-F1894, multiplicado por el porcentaje de Participación de Utilidades del Rut Informado en CVC.
vx_vector;242
vx_nombre_vector;Ventas de moneda extranjera padres e hijos
vx_descripcion;Sumatoria del monto total de las ventas de valores transados en moneda extranjera, considerando los documentos que amparen las ventas y notas de débito, descontando las notas de crédito, proveniente del padre y de los hijos menores de edad.
vx_vector;248
vx_nombre_vector;Retenc. Ases.- Act. técnicas extr.
vx_descripcion;Sumatoria de los códigos [706], [707], [711] y [712] del F50 presentados entre 01/01/AT-1 y 31/12/AT-1.
vx_vector;249
vx_nombre_vector;Roles Multipropietarios
vx_descripcion;Multipropietarios. 
vx_vector;251
vx_nombre_vector;Límite Beneficio de Dividendos DFL2
vx_descripcion;Por informado en F1896, máximo del beneficio de dividendos por propiedad correspondiente a la suma de las cuotas al día (máximo 12) y cuotas atrasadas (máximo 12) por el número de UTM de acuerdo a la fecha de adquisición de la propiedad considerando la existencia de refinanciamiento.
vx_vector;252
vx_nombre_vector;Retenciones Impto. Adicional (Cod. 12-105-300-62)
vx_descripcion;Sumatoria de los códigos [652], [655], [658], [661], [724], [761] y [764] de Enero a Diciembre de AT Anterior de Código [15]. 
vx_vector;253
vx_nombre_vector;PPM Voluntarios
vx_descripcion;Sumatoria Anual del F50 del código [67] del Período Tributario 12.(AT-2) a 12.(AT-1), presentado entre 01.01.(AT-1) y 31.12.(AT-1). 
vx_vector;254
vx_nombre_vector;Inversiones en moneda extranjera padres e hijos
vx_descripcion;Sumatoria del monto total de las compras de valores transados en moneda extranjera, considerando las facturas de compras y notas de débito, descontando las notas de crédito, proveniente del padre y de los hijos menores de edad.
vx_vector;256
vx_nombre_vector;Comuneros
vx_descripcion;Por informado, si Número Único de Operación se repite más de una vez con distinto RUT entonces toma valor 1
vx_vector;258
vx_nombre_vector;Base Imponible Art. 58 N  1 (Cód. 650, 653, 759, 763)
vx_descripcion;Sumatoria de los códigos [650], [653], [759] y [763] de Enero a Diciembre de AT Anterior, código [15]. 
vx_vector;260
vx_nombre_vector;Control de direcciones
vx_descripcion;Número de veces que se repite el par Dirección-Comuna, declarado en F22 de un Contribuyente, con el resto de pares Dirección-Comuna de los otros F22.
vx_vector;262
vx_nombre_vector;Renta Neta por Declarante
vx_descripcion;Sumatoria, por Declarante, de la Renta Total Neta Pagada. Construir sólo con registros no observados.
vx_vector;269
vx_nombre_vector;F1822 Créditos con derecho a devolución por impuesto de primera categoría e impuesto adicional (DDJJ observadas)
vx_descripcion;Sumatoria, por declarante, de créditos con derecho a devolución por impuesto de primera categoría e impuesto adicional.
vx_vector;270
vx_nombre_vector;Retenc. intereses extranjero (Cod. 682-687-692-697-702-684-689-694-699-704)
vx_descripcion;Sumatoria por declarante de retenciones, códigos [682], [687], [692], [697], [702], [684], [689], [694], [699] y [704], producto de pago de intereses al extranjero, de Enero a Diciembre de AT Anterior de código [15]. 
vx_vector;271
vx_nombre_vector;Monto positivo según porc. accionario
vx_descripcion;Sumatoria por Inversionista de los Montos Positivos que se obtienen de la RESTA del Mayor Valor Actualizado con el Menor Valor Actualizado multiplicado por el factor que le corresponde según el Porcentaje Accionario (0%, 3%, ó 5%). 
vx_vector;273
vx_nombre_vector;Menor de edad declara F22 y no debe hacerlo
vx_descripcion;Menor de edad que declara F22 y no debe hacerlo. 
vx_vector;274
vx_nombre_vector;Padres que deben declarar rentas de sus hijos
vx_descripcion;Nómina de Rut hijos con rentas que debe declarar el Padre. Rut1: Rut padre.
vx_vector;279
vx_nombre_vector;Remanente ahorro neto positivo AT anterior (Cód. 703) padres e hijos
vx_descripcion;Sumatoria del código [703] actualizado (Remanente A.N.P. Ejercicio Siguiente) declarado en el AT anterior, proveniente del padre y de los hijos menores de edad.
vx_vector;280
vx_nombre_vector;Retenciones de honorarios tasa 10,75% padres e hijos
vx_descripcion;Sumatoria de la proporción de retenciones de honorarios y otros (Art. 42 N° 2), tasa 10,75%, que corresponde a lo que se obtiene dividiendo las retenciones por el total declarado en el F1879 y multiplicado por la diferencia entre el total declarado y el monto observado por la observación R08, proveniente del padre y de los hijos menores de edad.
vx_vector;281
vx_nombre_vector;PPM de Segunda Categoría (Cód. 152) padres e hijos
vx_descripcion;Sumatoria de los códigos [152] actualizados de Enero a Diciembre de AT anterior de código [15], proveniente del padre y de los hijos menores de edad.
vx_vector;282
vx_nombre_vector;Retención de Directores tasa 10% padres e hijos
vx_descripcion;Sumatoria de la proporción de retenciones de Directores (tasa del 10%), la cual se obtiene dividiendo las retenciones por el total declarado en el F1879 y multiplicado por la diferencia entre el total declarado y el monto observado por la observación R09, proveniente del padre y de los hijos menores de edad.
vx_vector;283
vx_nombre_vector;Retención de Directores tasa 35% padres e hijos
vx_descripcion;Sumatoria de retenciones de Directores (tasa del 35%), excepto aquellos Formularios 1879 observados con R69, proveniente del padre y de los hijos menores de edad.
vx_vector;284
vx_nombre_vector;Renta total neta pagada padres e hijos
vx_descripcion;Sumatoria de la renta total neta pagada ($), proveniente del padre y de los hijos menores de edad.
vx_vector;285
vx_nombre_vector;Intereses reales u otras rentas positivas por operaciones de captación padres e hijos
vx_descripcion;Sumatoria de intereses reales u otras rentas positivas por operaciones de captación de cualquier naturaleza, proveniente del padre y de los hijos menores de edad. 
vx_vector;286
vx_nombre_vector;Porcentaje de intereses reales positivos por operaciones de captación traspasado por sociedades con renta presunta padres e hijos
vx_descripcion;Sumatoria del porcentaje de intereses reales u otras rentas positivas por operaciones de captación de cualquier naturaleza actualizados, traspasado por sociedades con renta presunta, proveniente del padre y de los hijos menores de edad.
vx_vector;287
vx_nombre_vector;Intereses reales positivos por depósitos de cualquier naturaleza padres e hijos
vx_descripcion;Sumatoria de intereses reales positivos por depósitos de cualquier naturaleza, proveniente del padre y de los hijos menores de edad. 
vx_vector;288
vx_nombre_vector;Porcentaje de intereses reales positivos por depósitos traspasado por sociedades con renta presunta padres e hijos
vx_descripcion;Sumatoria del porcentaje de intereses reales positivos por depósitos de cualquier naturaleza, traspasado por sociedades con renta presunta, proveniente del padre y de los hijos menores de edad.
vx_vector;289
vx_nombre_vector;Mayor valor actualizado (Fondos Mutuos) padres e hijos
vx_descripcion;Sumatoria del mayor valor actualizado (Fondos Mutuos), proveniente del padre y de los hijos menores de edad.
vx_vector;290
vx_nombre_vector;Porcentaje del mayor valor traspasado por sociedades con renta presunta padres e hijos
vx_descripcion;Sumatoria del porcentaje del mayor valor actualizado, traspasado por sociedades con renta presunta, proveniente del padre y de los hijos menores de edad.
vx_vector;292
vx_nombre_vector;Rentabilidad positiva anual actualizada de retiros (AFP) padres e hijos
vx_descripcion;Sumatoria de la rentabilidad positiva anual actualizada de los retiros (AFP’s), cuando el retiro se ha efectuado desde una cuenta de ahorro voluntario acogido a las normas generales de la Ley de la Renta, proveniente del padre y de los hijos menores de edad.
vx_vector;293
vx_nombre_vector;Rentas esporádicas de Primera Categoría (Cod. 125) padres e hijos
vx_descripcion;Sumatoria de los códigos [125] (Otras Rentas Esporádicas) de Enero a Diciembre de AT Anterior, código [15], proveniente del padre y de los hijos menores de edad.
vx_vector;294
vx_nombre_vector;Venta de acciones o cuotas de fondos de inversión padres e hijos
vx_descripcion;Sumatoria del monto total positivo de ventas con facturas (Tipo Documento = F .o. 33) más notas de débito (Tipo Documento = D .o. 56) menos notas de crédito (Tipo Documento = C .o. 61) en los tres tipos referentes a acciones o cuotas de fondos de inversiön (Tipo Transacción = 01 .o. 08), ($), proveniente del padre y de los hijos menores de edad.
vx_vector;295
vx_nombre_vector;Intereses reales por operaciones de captación negativo padres e hijos
vx_descripcion;Sumatoria de intereses reales u otras rentas negativas por operaciones de captación de cualquier naturaleza, actualizado, proveniente del padre y de los hijos menores de edad.
vx_vector;296
vx_nombre_vector;Porcentaje de intereses reales negativos traspasado por sociedades con renta presunta padres e hijos
vx_descripcion;Sumatoria del porcentaje de los intereses reales u otras rentas negativas por operaciones de captación de cualquier naturaleza actualizados, traspasado por sociedades con renta presunta, proveniente del padre y de los hijos menores de edad.
vx_vector;297
vx_nombre_vector;Rentabilidad negativa padres e hijos
vx_descripcion;Sumatoria de rentabilidad negativa anual actualizada de los retiros (AFP's) cuando el retiro se ha efectuado desde una cuenta de ahorros voluntarios acogidos a la norma generales de la Ley de la Renta, proveniente del padre y de los hijos menores de edad.
vx_vector;298
vx_nombre_vector;Menor valor Fondos Mutuos padres e hijos
vx_descripcion;Sumatoria del menor valor actualizado (Fondos Mutuos), proveniente del padre y de los hijos menores de edad.
vx_vector;299
vx_nombre_vector;Porcentaje del menor valor traspasado por sociedades con renta presunta padres e hijos
vx_descripcion;Sumatoria del porcentaje del menor valor actualizado, traspasado por sociedades con renta presunta, proveniente del padre y de los hijos menores de edad.
vx_vector;300
vx_nombre_vector;Intereses reales negativos por depósitos de cualquier naturaleza padres e hijos
vx_descripcion;Sumatoria de intereses reales negativos por depósitos de cualquier naturaleza, proveniente del padre y de los hijos menores de edad.
vx_vector;301
vx_nombre_vector;Porcentaje de intereses reales negativos traspasado por sociedades con renta presunta padres e hijos
vx_descripcion;Sumatoria del porcentaje de los intereses reales negativos por depósitos de cualquier naturaleza, traspasado por sociedades con renta presunta, proveniente del padre y de los hijos menores de edad.
vx_vector;304
vx_nombre_vector;Retiro afecto al Impuesto Global Complementario padres e hijos
vx_descripcion;Sumatoria del retiro con cargo a utilidades tributables afectas al Impuesto GC o Adicional, proveniente del padre y de los hijos menores de edad.
vx_vector;308
vx_nombre_vector;Participación en sociedades con contabilidad simplificada padres e hijos
vx_descripcion;Sumatoria del porcentaje de participación en sociedades con contabilidad simplificada, proveniente del padre y de los hijos menores de edad.
vx_vector;313
vx_nombre_vector;Participación en Soc. Renta Presunta proveniente de los padres e hijos
vx_descripcion;Suma del monto por participación en Soc. Renta Presunta proveniente del padre y de la sumatoria por el mismo concepto proveniente de los hijos menores de edad
vx_vector;314
vx_nombre_vector;Retenciones del Art. 74 N  6 proveniente de los padres e hijos
vx_descripcion;Suma de las Retenciones del Art. 74 N° 6 proveniente del padre y de la sumatoria por el mismo concepto proveniente de los hijos menores de edad.
vx_vector;315
vx_nombre_vector;Impto. Único Retenido proveniente de padres e hijos
vx_descripcion;Sumatoria, por contribuyente, de la proporción pagada de Impuesto Único Retenido, proveniente del padre y de la sumatoria por el mismo concepto proveniente de los hijos menores de edad.
vx_vector;317
vx_nombre_vector;Mayor retención solicitada proveniente de padres e hijos
vx_descripcion;Sumatoria, por contribuyente, de la MAYOR Retención Solicitada, proveniente del padre y de la sumatoria por el mismo concepto proveniente de los hijos menores de edad.
vx_vector;318
vx_nombre_vector;Ventas Autos Usados proveniente de los padres e hijos
vx_descripcion;Sumatoria del monto de venta por vehículo, informado en la nómina Transferencias de Vehículos Usados emitida por Tesorería, proveniente del padre y de los hijos menores de edad.
vx_vector;319
vx_nombre_vector;Activo Inmovilizado AT Anterior, proveniente de los padres e hijos
vx_descripcion;Sumatoria por contribuyente del Código [647] del AT Anterior, proveniente del PADRE, y por el mismo concepto proveniente de los HIJOS.
vx_vector;320
vx_nombre_vector;Ahorro Neto Positivo de 1994-1998.
vx_descripcion;Sumatoria por contribuyente del código [174] desde el AT1994 hasta el AT1998 actualizados al AT a controlar proveniente del padre y de la sumatoria por el mismo concepto proveniente de los hijos menores de edad.
vx_vector;326
vx_nombre_vector;Incremento por Impuesto 1a Categoría proveniente de los padres e hijos
vx_descripcion;Suma del monto (inversionista) del Incremento por Impuesto de Primera Categoría proveniente del padre y de la sumatoria por el mismo concepto proveniente de los hijos menores de edad.
vx_vector;330
vx_nombre_vector;Participación en Soc. Prof. de 2a Categoría proveniente de los padres e hijos
vx_descripcion;Suma del monto por participación en Sociedades de Profesionales de Segunda Categoría proveniente del padre y de la sumatoria por el mismo concepto proveniente de los hijos menores de edad.
vx_vector;331
vx_nombre_vector;Rentas de Socio de Soc. de 2a Categoría proveniente de los padres e hijos
vx_descripcion;Suma de las RENTAS que le corresponden por participación en Sociedades de 2da Categoría (% de Participación del Socio por (Vx010007+Vx010020)/P714 de la Sociedad en que participa) proveniente del padre y de la sumatoria por el mismo concepto proveniente de los hijos menores de edad.
vx_vector;334
vx_nombre_vector;Compras Dólares proveniente de los padres e hijos
vx_descripcion;Suma del Monto por compras de dólares proveniente del padre y de la sumatoria por el mismo concepto proveniente de los hijos menores de edad.
vx_vector;335
vx_nombre_vector;Compras en acciones o cuotas de fondos de inversión proveniente de los padres e hijos
vx_descripcion;Suma del Monto por compras en acciones o cuotas de fondos de inversión proveniente del padre y de la sumatoria por el mismo concepto proveniente de los hijos menores de edad.
vx_vector;336
vx_nombre_vector;Compras Autos Nuevos proveniente de los padres e hijos
vx_descripcion;Sumatoria del valor pagado por vehículo, informado en la nómina Transferencias de Vehículos Nuevos emitida por el Registro Civil, proveniente del padre y de los hijos menores de edad.
vx_vector;337
vx_nombre_vector;Compras Autos Usados proveniente de los padres e hijos
vx_descripcion;Sumatoria del monto de compra por vehículo, informado en la nómina Transferencias de Vehículos Usados emitida por Tesorería, proveniente del padre y de los hijos menores de edad.
vx_vector;338
vx_nombre_vector;Inversiones al Contado Transferencias Bienes Raíces proveniente de los padres e hijos
vx_descripcion;Suma del Monto de inversiones al Contado de las Transferencias de Bienes Raíces (Subdirección de Avaluaciones) proveniente del padre y de la sumatoria por el mismo concepto proveniente de los hijos menores de edad.
vx_vector;339
vx_nombre_vector;Compra de Embarcaciones Marítimas proveniente de los padres e hijos
vx_descripcion;Suma de las Inversiones Marítimas proveniente del padre y de la sumatoria por el mismo concepto proveniente de los hijos menores de edad.
vx_vector;340
vx_nombre_vector;Aporte de Sociedades proveniente de los padres e hijos
vx_descripcion;Sumatoria del monto del aporte realizado en Sociedades proveniente del padre y de los hijos menores de edad.
vx_vector;341
vx_nombre_vector;Inversiones Fondos Mutuos proveniente de los padres e hijos
vx_descripcion;Suma del monto de la Inversión Nominal en Fondos Mutuos proveniente del padre y de la sumatoria por el mismo concepto proveniente de los hijos menores de edad.
vx_vector;343
vx_nombre_vector;Monto Total operación Inversiones Aeronaves proveniente de los padres e hijos
vx_descripcion;Suma de las Inversiones Aeronaves proveniente del padre y de la sumatoria por el mismo concepto proveniente de los hijos menores de edad.
vx_vector;344
vx_nombre_vector;Renta Total Neta simultaneamente pagada proveniente de los padres e hijos
vx_descripcion;Sumatoria, por receptor, de la Renta Total Neta simultaneamente pagada. Una Renta es Simultánea si para un mismo mes se recibe más de una. Construir con registros no observados y observados proveniente del padre y de la sumatoria por el mismo concepto proveniente de los hijos menores de edad.
vx_vector;345
vx_nombre_vector;Gastos Efectivos (Partic.  de Soc. Prof. de 2a Cat. ) proveniente de los padres e hijos
vx_descripcion;Suma de los Gastos Efectivos (Partic. de Soc. Prof. de 2a Cat. ) proveniente del padre y de la sumatoria por el mismo concepto proveniente de los hijos menores de edad.
vx_vector;350
vx_nombre_vector;Contribuyentes menores de edad
vx_descripcion;Hijos impúber (mujer  12 años y hombre  14 años) y menores adultos (12 años  mujer  18 años y 14 años  hombre  18 años) que no registren rentas del artículo 42 N° 1 y N° 2 (sueldos y honorarios tasa 10%). 
vx_vector;351
vx_nombre_vector;DAPV o Cotizaciones Voluntarias enterado en calidad de Trabajador dependiente del Art.42 N°1 de la LIR en UF, modalidad directa via trabajador, en Pesos ($)
vx_descripcion;Sumatoria por Rut Trabajador de Cotizaciones Voluntarias y Depósitos de Ahorro Previsional Voluntario, enterado en calidad de trabajador dependiente, por vía directa, en PESOS (P87), Construir sólo con registros no observados.
vx_vector;352
vx_nombre_vector;DAPV o Cotizaciones Voluntarias enteradas en calidad de  trabajador independiente del Art. 42 N° 2 de la LIR, en  PESOS ($)
vx_descripcion;Sumatoria por Rut Trabajador de Cotizaciones Voluntarias y Depósitos de Ahorro Previsional Voluntario, enterado en calidad de trabajador independiente, en PESOS (P87).
vx_vector;354
vx_nombre_vector;Monto del Retiro proveniente de Ahorros acogidos a beneficio tributario del inciso primero del Art. 42 bis de la LIR y/o retiro de ahorros del trabajador generados por aportes del empleador en $, trabajadores activos
vx_descripcion;Sumatoria por Rut Trabajador  del Monto de los Retiros efectuados con cargo a los ahorros previsionales voluntarios del inciso primero del 42 bis (C16) considerando solo trabjadores activos . Es decir se debe sumar por informado, si solo si, se cumple que la columna C3 =1 (Activo)
vx_vector;355
vx_nombre_vector;Monto del Retiro proveniente de Ahorros acogidos a beneficio tributario del inciso primero del Art. 42 bis de la LIR y/o retiro de ahorros del trabajador generados por aportes del empleador en $, trabajador pensionado
vx_descripcion;Sumatoria por Rut Trabajador  del Monto de los Retiros efectuados con cargo a los ahorros previsionales voluntarios del inciso primero del 42 bis (C16) considerando solo trabjadores pensionados . Es decir se debe sumar por informado, si solo si, se cumple que la columna C3 =2 (Pensionado)
vx_vector;356
vx_nombre_vector;Retención de Impuesto del 15% practicada sobre monto del retiro proveniente de Ahorros acogidos al beneficio tributario del inciso primero del Art.42 bis de la LIR y/o retiros de ahorro del trabajador generados por aportes del empleador, actualizados en $
vx_descripcion;Sumatoria por Rut Trabajador  de la Retención de impuesto de 15% practicada sobre monto del retiro proveniente de Ahorros acogidos al beneficio tributario del inciso primero del Art.42 bis de la LIR y/o retiros de ahorro del trabajador generados por aportes del empleador (C17). 
vx_vector;357
vx_nombre_vector;Interés Real Pos. por Saldos en Cta. Cte.
vx_descripcion;Sumatoria, por informado, de los intereses reales positivos por mantención de saldos en cuentas corrientes. 
vx_vector;358
vx_nombre_vector;Int. Reales Negativo por Saldos en Cta. Cte.
vx_descripcion;Sumatoria, por informado, de los intereses reales negativos por mantención de saldos en cuentas corrientes. 
vx_vector;373
vx_nombre_vector;Titulares de retiro de Excedentes de libre disposición de las AFP.
vx_descripcion;Rut del Titular de retiro informado en un F1895 en el AT en curso.
vx_vector;381
vx_nombre_vector;Renta de Honorarios Tasa 10,75%
vx_descripcion;Sumatoria. por informado, del Monto Honorarios, tasa 10,75%, dividido por 10,75%, para conformar la Renta. 
vx_vector;382
vx_nombre_vector;Renta Directores, tasa 10%
vx_descripcion;Sumatoria, por informado, del Remuneraciones Directores, tasa 10%, dividido por 10%, para conformar la Renta. 
vx_vector;383
vx_nombre_vector;F1879 Renta de Directores, tasa 35%
vx_descripcion;Sumatoria, por informado, del monto retenido anual actualizado por remuneraciones de Directores, tasa 35%, dividido por 35%, para conformar la renta.
vx_vector;384
vx_nombre_vector;Contribuciones giradas por propietario de bien raíz no agrícola
vx_descripcion;Sumatoria actualizada, por Rut Propietario del bien raíz no agrícola y que no es DFL2, del porcentaje de propiedad y adquisición correspondiente, de las cuatro cuotas nominales de contribuciones de bienes raíces giradas por el SII durante el AT anterior, de los bienes raíces que son destinados a la actividad, menos las contribuciones de las propiedades cedidas en usufructo según el F1897.
vx_vector;385
vx_nombre_vector;Contribuciones pagadas por propietario de bien raíz no agrícola
vx_descripcion;Sumatoria, por Rut Propietario del bien raíz no agrícola y que no es DFL2, del porcentaje de propiedad y adquisición correspondiente, del monto de impuesto territorial pagado actualizado, menos las contribuciones de las propiedades cedidas en usufructo según el F1897.
vx_vector;386
vx_nombre_vector;Contribuciones pagadas por usufructuario de bien raíz no agrícola
vx_descripcion;Sumatoria, por Rut Usufructuario del bien raíz no agrícola y que no es DFL2, del porcentaje de propiedad y adquisición correspondiente, del monto de impuesto territorial pagado actualizado del propietario del Rol registrado en Avaluaciones.
vx_vector;387
vx_nombre_vector;Contribuciones giradas por usufructuario de bien raíz no agrícola
vx_descripcion;Sumatoria actualizada, por Rut Usufructuario del bien raíz no agrícola y que no es DFL2, del porcentaje de propiedad y adquisición correspondiente, de las cuatro cuotas nominales de contribuciones de bienes raíces giradas por el SII al propietario del Rol registrado en Avaluaciones, durante el año anterior, de los bienes raíces que son destinados a la actividad.
vx_vector;393
vx_nombre_vector;Acogido al 18 TER
vx_descripcion;Si en Nómina “Compra de acciones acogidas al artículo 18 TER” está informado el RUT, entonces el vector debe tomar valor 1.
vx_vector;395
vx_nombre_vector;Roles en los que el Contribuyente no es Comunero
vx_descripcion;Rut Informados y Roles, en los que el N° de Operación es único (no existe para otro RUT)
vx_vector;396
vx_nombre_vector;Monto de intereses a los que el contribuyente tiene derecho por provenir de un crédito en el que no es comunero.
vx_descripcion;Si el Rut - Rol tienen un N° único de Operación, tomar del F1898 el monto actualizado de los intereses pagados en dividendo. Esto para un único declarante de F1898.
vx_vector;397
vx_nombre_vector;Monto de intereses a los que el contribuyente tiene derecho cedido por la DJ Simple 55 bis.
vx_descripcion;Para los Rut - Rol informados en DJS Ley 19.840 (55 bis), tomar del F1898 el monto actualizado de los intereses pagados en dividendo.
vx_vector;398
vx_nombre_vector;Código 361 de AT 1994 a 1998, proveniente de los padres e hijos
vx_descripcion;Sumatoria por contribuyente del código [361] desde el AT1994 hasta el AT1998 actualizados al AT a controlar proveniente del padre y por el mismo concepto proveniente de los hijos.
vx_vector;399
vx_nombre_vector;Tasa Promedio Art. 57 bis (AT 2001), proveniente de los padres e hijos
vx_descripcion;
vx_vector;400
vx_nombre_vector;Venta Bienes Raíces
vx_descripcion;Sumatoria por contribuyente del Monto de Venta de las Transferencias de Bienes Raíces proveniente del Padre, y de la sumtoria del mismo concepto proveniente de los Hijos menores de edad.
vx_vector;401
vx_nombre_vector;Número de sociedades con renta presunta donde es socio padres e hijos
vx_descripcion;Número de sociedades con renta presunta donde es socio el padre y los hijos menores de edad.
vx_vector;405
vx_nombre_vector;F1822 Créditos con derecho a devolución por impuesto de primera categoría, padres e hijos (DDJJ no observadas)
vx_descripcion;Sumatoria de créditos con derecho a devolución por impuesto de primera categoría asociado a los retiros tributables, proveniente del padre y de los hijos menores de edad.
vx_vector;409
vx_nombre_vector;Monto anual nominal de los retiros, proveniente de los padres e hijos
vx_descripcion;Sumatoria por afiliado del Monto Anual nominal de los retiros en Cuenta de Ahorro Voluntario, proveniente del padre y por el mismo concepto proveniente de los hijos.
vx_vector;412
vx_nombre_vector;Ventas Dólares, proveniente de los padres e hijos
vx_descripcion;"Sumatoria por OPERANTE del Monto Total POSITIVO de VENTAS con FACTURA (Tipo Documento ""F"" u ""O"") más NOTAS de DEBITO (Tipo Documento ""D"") menos NOTAS de CREDITOS (Tipo Documento ""C""), en los tres tipos referentes a DOLARES (Tipo Transacción ""02""), proveniente del padre y por el mismo concepto proveniente de los hijos"
vx_vector;413
vx_nombre_vector;Rescate Fondos Mutuos, proveniente de los padres e hijos
vx_descripcion;Sumatoria por inversionista del Rescate Nominal, proveniente del padre y por el mismo concepto proveniente de los hijos
vx_vector;415
vx_nombre_vector;Dividendos o aportes, proveniente de los padres e hijos
vx_descripcion;Sumatoria por beneficiario del Monto Actualizado de Dividendos o Aportes, proveniente del padre y por el mismo concepto proveniente de los hijos
vx_vector;417
vx_nombre_vector;Retiro exento, proveniente de los padres e hijos
vx_descripcion;Sumatoria por Inversionista del Monto del Retiro con cargo a Utilidades Tributables Exentas del Impuesto Global Complementario, proveniente del padre y por el mismo concepto proveniente de los hijos.
vx_vector;419
vx_nombre_vector;Pérdidas en establecimiento permanente en el exterior.
vx_descripcion;Sumatoria, por declarante de F1929, de la columna Pérdidas en el exterior, cuando el tipo de operación correspondan a un establecimiento permanente situado en el exterior.
vx_vector;421
vx_nombre_vector;Pérdidas asociadas a inversiones en el exterior.
vx_descripcion;Sumatoria, por declarante de F19XX, de la columna Pérdidas en el exterior, cuando el tipo de operación corresponda al código 5, 9, 13 o 21.
vx_vector;423
vx_nombre_vector;Ganancias de capital.
vx_descripcion;Sumatoria, por declarante de F1929, de la columna {Rentas del exterior/Rentas del exterior} cuando estas rentas correspondan a ganancias de capital.
vx_vector;427
vx_nombre_vector;Código de Actividad Económica de Constructora o Inmobiliaria
vx_descripcion;Si registra {Código de Actividad Económica = 410010 .o. 410020 .o. 439000 .o. 433000 .o. 421000 .o. 422000 .o. 429000 .o. 681011 .o. 681012 .o. 681020 .o. 682000}, el vector toma valor 1.
vx_vector;435
vx_nombre_vector;Contribuyentes con contabilidad computacional
vx_descripcion;Si contribuyente está autorizado para llevar contabilidad computacional, Anotación 7501, entonces toma valor 1.
vx_vector;436
vx_nombre_vector;Número de empleadores
vx_descripcion;Si contribuyente presenta rentas simultáneas, es decir, si para un mismo período vienen informado en 2 o más F1812 ó F1887. El vector deberá entregar el número de empleadores que informan estas rentas, a partir del F1812 y 1887.
vx_vector;437
vx_nombre_vector;OTEC querellada
vx_descripcion;Si OTEC se encuentra en nómina de querelladas, entonces vector toma valor 1
vx_vector;438
vx_nombre_vector;OTEC Revocada
